"ID","Name","ONTOLOGY","Amygdala_Both.Count","Amygdala_Both.pvalue","Amygdala_Both.p.adjust","Amygdala_Both.geneID","Amygdala_Down.Count","Amygdala_Down.pvalue","Amygdala_Down.p.adjust","Amygdala_Down.geneID","Amygdala_Up.Count","Amygdala_Up.pvalue","Amygdala_Up.p.adjust","Amygdala_Up.geneID","BLA_Both.Count","BLA_Both.pvalue","BLA_Both.p.adjust","BLA_Both.geneID","BLA_Down.Count","BLA_Down.pvalue","BLA_Down.p.adjust","BLA_Down.geneID","BLA_Up.Count","BLA_Up.pvalue","BLA_Up.p.adjust","BLA_Up.geneID","Cortex_Both.Count","Cortex_Both.pvalue","Cortex_Both.p.adjust","Cortex_Both.geneID","Cortex_Down.Count","Cortex_Down.pvalue","Cortex_Down.p.adjust","Cortex_Down.geneID","Cortex_Up.Count","Cortex_Up.pvalue","Cortex_Up.p.adjust","Cortex_Up.geneID","dACC_Both.Count","dACC_Both.pvalue","dACC_Both.p.adjust","dACC_Both.geneID","dACC_Down.Count","dACC_Down.pvalue","dACC_Down.p.adjust","dACC_Down.geneID","dACC_Up.Count","dACC_Up.pvalue","dACC_Up.p.adjust","dACC_Up.geneID","dlPFC_Both.Count","dlPFC_Both.pvalue","dlPFC_Both.p.adjust","dlPFC_Both.geneID","dlPFC_Down.Count","dlPFC_Down.pvalue","dlPFC_Down.p.adjust","dlPFC_Down.geneID","dlPFC_Up.Count","dlPFC_Up.pvalue","dlPFC_Up.p.adjust","dlPFC_Up.geneID","Joint_Both.Count","Joint_Both.pvalue","Joint_Both.p.adjust","Joint_Both.geneID","Joint_Down.Count","Joint_Down.pvalue","Joint_Down.p.adjust","Joint_Down.geneID","Joint_Up.Count","Joint_Up.pvalue","Joint_Up.p.adjust","Joint_Up.geneID","MeA_Both.Count","MeA_Both.pvalue","MeA_Both.p.adjust","MeA_Both.geneID","MeA_Down.Count","MeA_Down.pvalue","MeA_Down.p.adjust","MeA_Down.geneID","MeA_Up.Count","MeA_Up.pvalue","MeA_Up.p.adjust","MeA_Up.geneID"
"GO:0070633","transepithelial transport","BP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.199395922268481,0.780973743518969,"ITPR1",NA,NA,NA,NA,1,0.162092772910719,0.751194307245749,"ITPR1",1,0.139061277979494,0.723042811845974,"ITPR1",NA,NA,NA,NA,1,0.100540147204984,0.608611583526284,"ITPR1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GO:0090177","establishment of planar polarity involved in neural tube closure","BP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.199395922268481,0.780973743518969,"FZD1",NA,NA,NA,NA,1,0.162092772910719,0.751194307245749,"FZD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GO:0090231","regulation of spindle checkpoint","BP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.199395922268481,0.780973743518969,"ANAPC15",1,0.0439302936672753,0.410178981457585,"ANAPC15",NA,NA,NA,NA,1,0.139061277979494,0.723042811845974,"ANAPC15",1,0.0424862268211986,0.440164925206515,"ANAPC15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint","BP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.199395922268481,0.780973743518969,"ANAPC15",1,0.0439302936672753,0.410178981457585,"ANAPC15",NA,NA,NA,NA,1,0.139061277979494,0.723042811845974,"ANAPC15",1,0.0424862268211986,0.440164925206515,"ANAPC15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GO:0090335","regulation of brown fat cell differentiation","BP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.199395922268481,0.780973743518969,"VSTM2A",NA,NA,NA,NA,1,0.162092772910719,0.751194307245749,"VSTM2A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.120832252719764,0.657192249569858,"NAPEPLD",NA,NA,NA,NA,1,0.0532921716017242,0.496410631351123,"NAPEPLD"
"GO:0098743","cell aggregation","BP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.199395922268481,0.780973743518969,"ROR2",NA,NA,NA,NA,1,0.162092772910719,0.751194307245749,"ROR2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GO:0098915","membrane repolarization during ventricular cardiac muscle cell action potential","BP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.199395922268481,0.780973743518969,"KCNH2",NA,NA,NA,NA,1,0.162092772910719,0.751194307245749,"KCNH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.120832252719764,0.657192249569858,"KCNE5",1,0.0710522415403833,0.493501308263041,"KCNE5",NA,NA,NA,NA
"GO:0150078","positive regulation of neuroinflammatory response","BP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.199395922268481,0.780973743518969,"CTSC",NA,NA,NA,NA,1,0.162092772910719,0.751194307245749,"CTSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GO:1902285","semaphorin-plexin signaling pathway involved in neuron projection guidance","BP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.199395922268481,0.780973743518969,"PLXNB1",1,0.0439302936672753,0.410178981457585,"PLXNB1",NA,NA,NA,NA,1,0.139061277979494,0.723042811845974,"PLXNB1",1,0.0424862268211986,0.440164925206515,"PLXNB1",NA,NA,NA,NA,1,0.0701715939169616,0.470000537158232,"PLXNA2",NA,NA,NA,NA,1,0.0479033502877523,0.377820750942218,"PLXNA2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GO:1902894","negative regulation of pri-miRNA transcription by RNA polymerase II","BP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.199395922268481,0.780973743518969,"HDAC4",NA,NA,NA,NA,1,0.162092772910719,0.751194307245749,"HDAC4",1,0.139061277979494,0.723042811845974,"HDAC4",NA,NA,NA,NA,1,0.100540147204984,0.608611583526284,"HDAC4",1,0.0701715939169616,0.470000537158232,"HDAC4",NA,NA,NA,NA,1,0.0479033502877523,0.377820750942218,"HDAC4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GO:1903504","regulation of mitotic spindle checkpoint","BP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.199395922268481,0.780973743518969,"ANAPC15",1,0.0439302936672753,0.410178981457585,"ANAPC15",NA,NA,NA,NA,1,0.139061277979494,0.723042811845974,"ANAPC15",1,0.0424862268211986,0.440164925206515,"ANAPC15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GO:1904948","midbrain dopaminergic neuron differentiation","BP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.199395922268481,0.780973743518969,"FZD1",NA,NA,NA,NA,1,0.162092772910719,0.751194307245749,"FZD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GO:1905276","regulation of epithelial tube formation","BP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.199395922268481,0.780973743518969,"FZD1",NA,NA,NA,NA,1,0.162092772910719,0.751194307245749,"FZD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GO:1905939","regulation of gonad development","BP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.199395922268481,0.780973743518969,"SRC",NA,NA,NA,NA,1,0.162092772910719,0.751194307245749,"SRC",1,0.139061277979494,0.723042811845974,"SRC",NA,NA,NA,NA,1,0.100540147204984,0.608611583526284,"SRC",1,0.0701715939169616,0.470000537158232,"SRC",NA,NA,NA,NA,1,0.0479033502877523,0.377820750942218,"SRC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GO:2000052","positive regulation of non-canonical Wnt signaling pathway","BP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.199395922268481,0.780973743518969,"MLLT3",NA,NA,NA,NA,1,0.162092772910719,0.751194307245749,"MLLT3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GO:2000316","regulation of T-helper 17 type immune response","BP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.199395922268481,0.780973743518969,"RC3H2",NA,NA,NA,NA,1,0.162092772910719,0.751194307245749,"RC3H2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.11207598661723,0.657192249569858,"ZC3H12A",1,0.065768355799856,0.493501308263041,"ZC3H12A",NA,NA,NA,NA
"GO:0010469","regulation of signaling receptor activity","BP",2,0.106924789305948,0.45063862888186,"CRHBP/GRIA4",2,0.0388280136197045,0.310486261313854,"CRHBP/GRIA4",NA,NA,NA,NA,3,0.160339317433916,0.414623111988615,"RELN/IGF1/NETO2",3,0.0724622597357382,0.32027454616737,"RELN/IGF1/NETO2",NA,NA,NA,NA,4,0.199884872994537,0.780973743518969,"CRHBP/GRIN1/SHISA9/SRC",1,0.376291915201636,0.549883684802391,"CRHBP",3,0.278705967557552,0.75722832109221,"GRIN1/SHISA9/SRC",8,0.0389459184987808,0.723042811845974,"SHC1/CXCL1/CXCL2/BMP3/SHISA9/CSF3/PSPN/SRC",3,0.100364594352478,0.440164925206515,"CXCL1/CXCL2/CSF3",5,0.136637380821342,0.608611583526284,"SHC1/BMP3/SHISA9/PSPN/SRC",3,0.287292373428825,0.529102241269259,"CSF1/PTHLH/SRC",1,0.45923892244903,0.516416891054344,"CSF1",2,0.3609769138338,0.510293590345009,"PTHLH/SRC",4,0.0195196977207474,0.455132766028077,"CRHBP/CDK5/GRIA4/NETO2",4,0.00536899374685358,0.319818566156618,"CRHBP/CDK5/GRIA4/NETO2",NA,NA,NA,NA,5,0.235295868186492,0.657192249569858,"NBL1/LYPD1/FNTA/TG/ARC",4,0.121232502442932,0.493501308263041,"NBL1/LYPD1/TG/ARC",1,0.760215768554343,0.814931407294351,"FNTA"
"GO:0003279","cardiac septum development","BP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.200569162184425,0.780973743518969,"LUZP1/DNAH11/FZD1",1,0.270472155007288,0.500036599737673,"DNAH11",2,0.34864885206271,0.760159931299952,"LUZP1/FZD1",2,0.266938348261544,0.723042811845974,"LUZP1/DNAH11",1,0.255238029594368,0.477450805821628,"DNAH11",1,0.512877081369644,0.703260528652942,"LUZP1",2,0.0865329341726786,0.470000537158232,"GJA5/DNAH11",1,0.147886467770453,0.327525140646359,"DNAH11",1,0.283374132924245,0.469692625321936,"GJA5",1,0.499060560120515,0.644475940445121,"SMAD6",NA,NA,NA,NA,1,0.194821267992359,0.331525122080806,"SMAD6",2,0.215075906256653,0.657192249569858,"ACVR1/HES1",2,0.0884546632659801,0.493501308263041,"ACVR1/HES1",NA,NA,NA,NA
"GO:0009582","detection of abiotic stimulus","BP",1,0.312442061416229,0.532225803759163,"RCVRN",NA,NA,NA,NA,1,0.151353410557379,0.304417337676164,"RCVRN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.200569162184425,0.780973743518969,"CDS1/CALM1/RCVRN",NA,NA,NA,NA,3,0.12513031539764,0.751194307245749,"CDS1/CALM1/RCVRN",2,0.258441455076115,0.723042811845974,"CDS1/RCVRN",NA,NA,NA,NA,2,0.154276711931735,0.608611583526284,"CDS1/RCVRN",1,0.382814443017675,0.579056084527203,"RCVRN",NA,NA,NA,NA,1,0.277909542210537,0.469692625321936,"RCVRN",1,0.499060560120515,0.644475940445121,"RCVRN",NA,NA,NA,NA,1,0.194821267992359,0.331525122080806,"RCVRN",2,0.207855151947293,0.657192249569858,"LXN/HPN",1,0.386681407748877,0.575371304313621,"LXN",1,0.304590294802115,0.576902234663736,"HPN"
"GO:0034219","carbohydrate transmembrane transport","BP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.30601612915408,0.469654227691209,"IGF1",1,0.226010287617155,0.379025360720121,"IGF1",NA,NA,NA,NA,3,0.200569162184425,0.780973743518969,"SLC17A5/IRS2/MEF2A",NA,NA,NA,NA,3,0.12513031539764,0.751194307245749,"SLC17A5/IRS2/MEF2A",3,0.07999528877963,0.723042811845974,"CAPN10/IRS2/MEF2A",1,0.255238029594368,0.477450805821628,"CAPN10",2,0.159960035940301,0.608611583526284,"IRS2/MEF2A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GO:0046717","acid secretion","BP",1,0.312442061416229,0.532225803759163,"SLC6A1",1,0.189510601571203,0.362676465943957,"SLC6A1",NA,NA,NA,NA,1,0.282512647592213,0.46249835342361,"SLC6A1",1,0.207718216338162,0.369708106906141,"SLC6A1",NA,NA,NA,NA,3,0.200569162184425,0.780973743518969,"SV2A/ANXA1/HRH3",1,0.270472155007288,0.500036599737673,"ANXA1",2,0.34864885206271,0.760159931299952,"SV2A/HRH3",2,0.232996512349934,0.723042811845974,"SV2A/ANXA1",1,0.234956367211059,0.46714311123299,"ANXA1",1,0.479862588266126,0.691125071057372,"SV2A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.499060560120515,0.644475940445121,"SLC6A1",1,0.377148646604434,0.545580592832013,"SLC6A1",NA,NA,NA,NA,1,0.548161431484173,0.758517666194967,"OPRL1",NA,NA,NA,NA,1,0.286688334205964,0.570474964624417,"OPRL1"
"GO:1903038","negative regulation of leukocyte cell-cell adhesion","BP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.200569162184425,0.780973743518969,"PAG1/ANXA1/RC3H2",1,0.270472155007288,0.500036599737673,"ANXA1",2,0.34864885206271,0.760159931299952,"PAG1/RC3H2",2,0.266938348261544,0.723042811845974,"PAG1/ANXA1",1,0.255238029594368,0.477450805821628,"ANXA1",1,0.512877081369644,0.703260528652942,"PAG1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.499060560120515,0.644475940445121,"KLF4",NA,NA,NA,NA,1,0.194821267992359,0.331525122080806,"KLF4",2,0.215075906256653,0.657192249569858,"ZC3H12A/PAWR",2,0.0884546632659801,0.493501308263041,"ZC3H12A/PAWR",NA,NA,NA,NA
"GO:0072507","divalent inorganic cation homeostasis","BP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.201524609200065,0.780973743518969,"SV2A/ITPR1/ATP2B2/GRIN1/CDH23/GRM5/DDIT3/CALM1/ATP2B3",1,0.73761569886037,0.761811840075472,"CDH23",8,0.146247183695081,0.751194307245749,"SV2A/ITPR1/ATP2B2/GRIN1/GRM5/DDIT3/CALM1/ATP2B3",5,0.41788042931759,0.740404742174541,"SV2A/ITPR1/ATP2B2/GRIN1/CDH23",1,0.714057141895913,0.758264247217906,"CDH23",4,0.353240437879226,0.640846097851854,"SV2A/ITPR1/ATP2B2/GRIN1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.553355452631393,0.677901724656488,"CDK5/GRINA/MT1F",3,0.316643942952412,0.517635415586097,"CDK5/GRINA/MT1F",NA,NA,NA,NA,3,0.710521167496844,0.830994149851401,"BOK/CD24/OPRL1",1,0.880614757803205,0.894559976841731,"CD24",2,0.463168526885779,0.651522180281807,"BOK/OPRL1"
"GO:0006977","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest","BP",1,0.182420111884851,0.465445306933664,"PCNA",NA,NA,NA,NA,1,0.0844537069473974,0.29176157687642,"PCNA",1,0.183820026247362,0.424737873642876,"PCNA",NA,NA,NA,NA,1,0.0586984202284303,0.211442983866071,"PCNA",2,0.201643316157233,0.780973743518969,"PCBP4/RBL2",2,0.0123511586852637,0.410178981457585,"PCBP4/RBL2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.310409086885646,0.55613328654682,"PCNA",NA,NA,NA,NA,1,0.109972512320532,0.284985910499206,"PCNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GO:0046324","regulation of glucose import","BP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.170151376946477,0.419860273650555,"IGF1",1,0.122610849606226,0.334417723871049,"IGF1",NA,NA,NA,NA,2,0.201643316157233,0.780973743518969,"IRS2/MEF2A",NA,NA,NA,NA,2,0.141626162636784,0.751194307245749,"IRS2/MEF2A",3,0.0146959937491108,0.723042811845974,"CAPN10/IRS2/MEF2A",1,0.139686300711559,0.440164925206515,"CAPN10",2,0.0515318823673695,0.608611583526284,"IRS2/MEF2A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GO:0071214","cellular response to abiotic stimulus","BP",2,0.321626143931668,0.536806493075287,"NEDD4/PCNA",1,0.480906062948774,0.551429996761094,"NEDD4",1,0.400771440610515,0.463113664705484,"PCNA",2,0.306929158531778,0.470065875146357,"NEDD4/PCNA",1,0.546754845564644,0.594153032702034,"NEDD4",1,0.285397298634183,0.335963186380179,"PCNA",7,0.203312518569963,0.780973743518969,"SLC9A1/HDAC4/GTF2H5/TMEM109/CALM1/RBL2/ELK1",1,0.626216382567011,0.687778881064614,"RBL2",6,0.182669810687817,0.751194307245749,"SLC9A1/HDAC4/GTF2H5/TMEM109/CALM1/ELK1",1,0.956688062308749,0.964910563918622,"HDAC4",NA,NA,NA,NA,1,0.891561595965125,0.912699779220357,"HDAC4",2,0.446374158910823,0.609526989405417,"DYSF/HDAC4",1,0.390004967776737,0.473161677324016,"DYSF",1,0.642697217997329,0.686717575394407,"HDAC4",2,0.631314310973973,0.726967994454878,"NEDD4/PCNA",1,0.771771542638725,0.799771169845275,"NEDD4",1,0.491446420829567,0.537686252946221,"PCNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GO:0104004","cellular response to environmental stimulus","BP",2,0.321626143931668,0.536806493075287,"NEDD4/PCNA",1,0.480906062948774,0.551429996761094,"NEDD4",1,0.400771440610515,0.463113664705484,"PCNA",2,0.306929158531778,0.470065875146357,"NEDD4/PCNA",1,0.546754845564644,0.594153032702034,"NEDD4",1,0.285397298634183,0.335963186380179,"PCNA",7,0.203312518569963,0.780973743518969,"SLC9A1/HDAC4/GTF2H5/TMEM109/CALM1/RBL2/ELK1",1,0.626216382567011,0.687778881064614,"RBL2",6,0.182669810687817,0.751194307245749,"SLC9A1/HDAC4/GTF2H5/TMEM109/CALM1/ELK1",1,0.956688062308749,0.964910563918622,"HDAC4",NA,NA,NA,NA,1,0.891561595965125,0.912699779220357,"HDAC4",2,0.446374158910823,0.609526989405417,"DYSF/HDAC4",1,0.390004967776737,0.473161677324016,"DYSF",1,0.642697217997329,0.686717575394407,"HDAC4",2,0.631314310973973,0.726967994454878,"NEDD4/PCNA",1,0.771771542638725,0.799771169845275,"NEDD4",1,0.491446420829567,0.537686252946221,"PCNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GO:0008360","regulation of cell shape","BP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.203378314853722,0.780973743518969,"CDC42EP3/PLXNB1/ANXA1/FGD1",2,0.0809083997080412,0.410178981457585,"PLXNB1/ANXA1",2,0.554851730856832,0.824205429529339,"CDC42EP3/FGD1",3,0.213178192122873,0.723042811845974,"PLXNB1/ANXA1/CRK",2,0.0782019735884097,0.440164925206515,"PLXNB1/ANXA1",1,0.679602943538946,0.775833442594696,"CRK",3,0.0426199331356785,0.470000537158232,"PLXNA2/SYNE3/MYH14",2,0.025962827783734,0.235544138905826,"SYNE3/MYH14",1,0.409796855328924,0.535888195430131,"PLXNA2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.3988852545316,0.693392322490922,"WDR1/HPN",1,0.546919167094047,0.661959467090768,"WDR1",1,0.444706448272987,0.640088331918293,"HPN"
"GO:0071156","regulation of cell cycle arrest","BP",1,0.315276019222236,0.534754902789213,"PCNA",NA,NA,NA,NA,1,0.152887589799267,0.304417337676164,"PCNA",1,0.314633504687226,0.475866856674248,"PCNA",NA,NA,NA,NA,1,0.106414812247306,0.221676985668387,"PCNA",3,0.204933695599799,0.780973743518969,"PCBP4/RBL2/CDK5R1",2,0.0400449638200606,0.410178981457585,"PCBP4/RBL2",1,0.714961489258876,0.863884036182789,"CDK5R1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.152941798962913,0.515237205966726,"CDK5/PCNA",1,0.380391491166188,0.546403244511287,"CDK5",1,0.196742657691994,0.332300913457428,"PCNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GO:0009636","response to toxic substance","BP",4,0.102854729032775,0.45063862888186,"SLC6A1/CRHBP/FOS/PCNA",3,0.0775443666494869,0.310486261313854,"SLC6A1/CRHBP/FOS",1,0.548991520076632,0.561710039772077,"PCNA",4,0.0994038951336004,0.402297726059954,"SLC6A1/KDM3B/FOS/PCNA",3,0.125763367819119,0.335639439706509,"SLC6A1/KDM3B/FOS",1,0.414050193769626,0.430192832771737,"PCNA",10,0.206886695265689,0.780973743518969,"SDC1/CRHBP/STAR/ANXA1/GRIN1/KCNC1/SCN2B/PDE1B/CSF3/SRC",3,0.189758978771509,0.43951817289688,"CRHBP/ANXA1/CSF3",7,0.375332982604541,0.763700590022718,"SDC1/STAR/GRIN1/KCNC1/SCN2B/PDE1B/SRC",8,0.11736642571248,0.723042811845974,"IPCEF1/STAR/ANXA1/GRIN1/KCNC1/CRK/CSF3/SRC",2,0.418591526849631,0.56839947291982,"ANXA1/CSF3",6,0.133766996759945,0.608611583526284,"IPCEF1/STAR/GRIN1/KCNC1/CRK/SRC",5,0.089892839814872,0.470000537158232,"TXNIP/PRXL2C/GRIN3A/HBB/SRC",1,0.544469336778004,0.573709356716082,"TXNIP",4,0.0765830327365371,0.377820750942218,"PRXL2C/GRIN3A/HBB/SRC",10,0.00166518158165756,0.303970566114211,"SLC6A1/CRHBP/KDM3B/KLF4/RBP4/HBB/FOS/MT1F/KLF2/PCNA",6,0.0250825540487088,0.39916121653204,"SLC6A1/CRHBP/KDM3B/RBP4/FOS/MT1F",4,0.018946742058773,0.247680053761022,"KLF4/HBB/KLF2/PCNA",8,0.0604814073617975,0.657192249569858,"AKR7A3/ZC3H12A/MARC1/LYPD1/KCNC1/SCN2B/PAWR/CHRNB1",5,0.0937510482286941,0.493501308263041,"AKR7A3/ZC3H12A/MARC1/LYPD1/PAWR",3,0.266806652927533,0.565239094456391,"KCNC1/SCN2B/CHRNB1"
